chembl_molecule_id,smiles,molregno,pref_name,max_phase,therapeutic_flag,dosed_ingredient,structure_type,chebi_par_id,molecule_type,first_approval,oral,parenteral,topical,black_box_warning,natural_product,first_in_class,chirality,prodrug,inorganic_flag,usan_year,availability_type,usan_stem,polymer_flag,usan_substem,usan_stem_definition,indication_class,withdrawn_flag,chemical_probe,orphan,mw_freebase,alogp,hba,hbd,psa,rtb,ro3_pass,num_ro5_violations,cx_most_apka,cx_most_bpka,cx_logp,cx_logd,molecular_species,full_mwt,aromatic_rings,heavy_atoms,qed_weighted,mw_monoisotopic,full_molformula,hba_lipinski,hbd_lipinski,num_lipinski_ro5_violations,np_likeness_score
CHEMBL711,O=C1c2ccccc2C(=O)C1c1ccccc1,33727,PHENINDIONE,4.0,1,1,MOL,8066.0,Small molecule,1982.0,1,0,0,0,1,0,2,0,0,,0.0,,0,,,,0,0,0,222.24,2.85,2.0,0.0,34.14,1.0,Y,0.0,4.92,,2.88,0.48,ACID,222.24,2.0,17.0,0.70,222.0681,C15H10O2,2.0,0.0,0.0,-0.04
CHEMBL738,CCCC(C)C1(CC)C(=O)[N-]C(=S)NC1=O.[Na+],38569,THIOPENTAL SODIUM,4.0,1,1,MOL,9561.0,Small molecule,1982.0,0,0,1,0,0,0,0,0,0,,0.0,,0,,,Anesthetic (intravenous); Anticonvulsant,0,0,0,242.34,1.35,3.0,2.0,58.20,4.0,N,0.0,7.20,,2.78,2.38,NEUTRAL,264.33,0.0,16.0,0.58,242.1089,C11H17N2NaO2S,4.0,2.0,0.0,0.02
CHEMBL74,O=C([O-])c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)[O-])cc(=O)c34)cccc2o1.[Na+].[Na+],6480,CROMOLYN SODIUM,4.0,1,1,MOL,128458.0,Small molecule,1982.0,1,0,1,0,1,0,2,0,0,1968.0,2.0,,0,,,Anti-Asthmatic (prophylactic),0,0,0,468.37,2.11,9.0,3.0,173.71,8.0,N,0.0,1.55,,1.48,-5.57,ACID,512.33,4.0,34.0,0.35,468.0693,C23H14Na2O11,11.0,3.0,1.0,0.22
CHEMBL74632,CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21,114506,MOXALACTAM,4.0,1,0,MOL,599928.0,Small molecule,1982.0,0,1,0,0,1,0,0,0,0,1980.0,0.0,,0,,,Anti-Infective,0,0,0,520.48,-1.13,12.0,4.0,206.30,9.0,N,2.0,2.81,,0.17,-6.72,ACID,520.48,2.0,36.0,0.13,520.1012,C20H20N6O9S,15.0,4.0,2.0,-0.37
CHEMBL797,CN1C(=O)CC(c2ccccc2)C1=O,49869,PHENSUXIMIDE,4.0,1,1,MOL,8079.0,Small molecule,1982.0,1,0,0,0,1,0,0,0,0,,0.0,,0,,,Anticonvulsant,0,0,0,189.21,1.16,2.0,0.0,37.38,1.0,Y,0.0,,,0.91,0.91,NEUTRAL,189.21,1.0,14.0,0.62,189.0790,C11H11NO2,3.0,0.0,0.0,-0.18
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,52874,ECONAZOLE,4.0,1,0,MOL,82873.0,Small molecule,1982.0,0,0,1,0,1,0,0,0,0,1972.0,1.0,-conazole,0,-conazole,systemic antifungals (miconazole type),Antifungal,0,0,0,381.69,5.80,3.0,0.0,27.05,6.0,N,1.0,,6.48,5.35,5.32,NEUTRAL,381.69,3.0,24.0,0.54,380.0250,C18H15Cl3N2O,3.0,0.0,1.0,-0.92
CHEMBL815,CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O,55033,DINOPROST,4.0,1,0,MOL,15553.0,Small molecule,1982.0,0,1,0,0,1,0,1,0,0,1971.0,0.0,-prost,0,-prost,prostaglandins,Oxytocic; Prostaglandin,0,0,0,354.49,3.04,4.0,4.0,97.99,12.0,N,0.0,4.36,,2.61,-0.31,ACID,354.49,0.0,25.0,0.32,354.2406,C20H34O5,5.0,4.0,0.0,1.94
CHEMBL829,CC(CN(C)C)CN1c2ccccc2Sc2ccccc21,57833,METHYLPROMAZINE,4.0,1,0,MOL,9725.0,Small molecule,1982.0,1,0,0,0,1,0,0,0,0,,0.0,,0,,,Antipruritic,0,0,0,298.45,4.49,3.0,0.0,6.48,4.0,N,0.0,,9.42,4.41,2.40,BASE,298.45,2.0,21.0,0.82,298.1504,C18H22N2S,2.0,0.0,0.0,-0.93
CHEMBL898,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,77652,DIFLUNISAL,4.0,1,1,MOL,39669.0,Small molecule,1982.0,1,0,0,1,0,0,2,0,0,1975.0,1.0,-sal,0,-sal,anti-inflammatory agents (salicylic acid derivatives),Analgesic; Anti-Inflammatory,0,0,0,250.20,3.04,2.0,2.0,57.53,2.0,N,0.0,2.69,,3.91,0.41,ACID,250.20,2.0,18.0,0.86,250.0442,C13H8F2O3,3.0,2.0,0.0,-0.57
CHEMBL969,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,95969,PRAZEPAM,4.0,1,1,MOL,8362.0,Small molecule,1982.0,1,0,0,0,1,0,2,0,0,1968.0,0.0,-azepam,0,-azepam,antianxiety agents (diazepam type),Sedative-Hypnotic,0,0,0,324.81,3.93,2.0,0.0,32.67,3.0,N,0.0,,3.06,3.86,3.86,NEUTRAL,324.81,2.0,23.0,0.84,324.1029,C19H17ClN2O,3.0,0.0,0.0,-0.77
CHEMBL976,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,99024,PRAZIQUANTEL,4.0,1,1,MOL,,Small molecule,1982.0,1,0,0,0,1,0,0,0,0,1978.0,1.0,-antel,0,-antel (-quantel),anthelmintics (undefined group): 2-deoxoparaherquamide A derivatives,Anthelmintic (veterinary),0,0,0,312.41,2.53,2.0,0.0,40.62,1.0,N,0.0,,,2.30,2.30,NEUTRAL,312.41,1.0,23.0,0.80,312.1838,C19H24N2O2,4.0,0.0,0.0,-0.81
CHEMBL1072,CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1,139281,BUMETANIDE,4.0,1,1,MOL,3213.0,Small molecule,1983.0,1,1,0,1,1,0,2,0,0,1976.0,1.0,-etanide,0,-etanide,diuretics (piretanide type),Diuretic,0,0,0,364.42,3.04,5.0,3.0,118.72,8.0,N,0.0,4.69,2.70,2.42,-0.13,ACID,364.42,2.0,25.0,0.62,364.1093,C17H20N2O5S,7.0,4.0,0.0,-0.97
CHEMBL1200368,O=C(O)c1ccc(NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1,674319,BENTIROMIDE,4.0,0,1,MOL,31263.0,Small molecule,1983.0,1,0,0,0,1,0,1,0,0,1979.0,0.0,-tirom-,0,-tirom-,"antihyperlipidemic, thyromimetic derivatives",Diagnostic Aid (pancreas function determination),0,0,0,404.42,3.07,4.0,4.0,115.73,7.0,N,0.0,4.16,,3.54,0.47,ACID,404.42,3.0,30.0,0.48,404.1372,C23H20N2O5,7.0,4.0,0.0,-0.51
CHEMBL1200438,Clc1ccc(C(Cn2ccnc2)OCc2ccsc2Cl)c(Cl)c1,674389,TIOCONAZOLE,4.0,1,1,MOL,77898.0,Small molecule,1983.0,0,0,1,0,1,0,0,0,0,1978.0,2.0,-conazole,0,-conazole,systemic antifungals (miconazole type),Antifungal,0,0,0,387.72,5.86,4.0,0.0,27.05,6.0,N,1.0,,6.48,5.30,5.26,NEUTRAL,387.72,3.0,23.0,0.53,385.9814,C16H13Cl3N2OS,3.0,0.0,1.0,-1.18
CHEMBL1200527,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC.O=S(=O)([O-])c1ccccc1.O=S(=O)([O-])c1ccccc1,674478,ATRACURIUM BESYLATE,4.0,1,1,MOL,2915.0,Small molecule,1983.0,0,1,0,0,0,0,0,0,0,1983.0,1.0,-ium,0,-ium (-curium),quaternary ammonium derivatives: neuromuscular blocking agents,Neuromuscular Blocking Agent,0,0,0,929.16,8.07,12.0,0.0,126.44,24.0,N,3.0,,,-0.96,-0.96,NEUTRAL,1243.50,4.0,67.0,0.04,928.5074,C65H82N2O18S2,14.0,0.0,3.0,0.36
CHEMBL1200745,C=CCOc1ccccc1OCC(O)CNC(C)C.Cl,674696,OXPRENOLOL HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1983.0,1,0,0,0,0,0,0,0,0,1968.0,0.0,-olol,0,-olol,beta-blockers (propranolol type),Vasodilator (coronary),0,0,0,265.35,1.99,4.0,2.0,50.72,9.0,N,0.0,,9.67,2.17,-0.06,BASE,301.81,1.0,19.0,0.67,265.1678,C15H24ClNO3,4.0,2.0,0.0,-0.33
CHEMBL1200946,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,674897,NANDROLONE DECANOATE,4.0,1,1,MOL,7467.0,Small molecule,1983.0,0,1,0,0,1,0,1,1,0,1965.0,1.0,-andr-; -olone,0,-andr-; -olone,androgens; steroids (not prednisolone derivatives),Androgen,0,0,0,428.66,7.18,3.0,0.0,43.37,9.0,N,1.0,,,7.32,7.32,NEUTRAL,428.66,0.0,31.0,0.29,428.3290,C28H44O3,3.0,0.0,1.0,1.79
CHEMBL1201019,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=CCS[C@H]12)c1csc(N)n1.[Na+],674970,CEFTIZOXIME SODIUM,4.0,1,1,MOL,3512.0,Small molecule,1983.0,0,1,0,0,1,0,1,0,0,1980.0,0.0,cef-,0,cef-,cephalosporins,Antibacterial,0,0,0,383.41,-0.56,9.0,3.0,147.21,5.0,N,0.0,2.66,3.60,-0.94,-3.61,ACID,405.39,1.0,25.0,0.35,383.0358,C13H12N5NaO5S2,10.0,4.0,0.0,-0.14
CHEMBL1354,CC(=O)[O-].[Na+],304383,SODIUM ACETATE,4.0,0,1,MOL,32954.0,Small molecule,1983.0,0,1,0,0,0,0,2,0,0,,1.0,,0,,,"Pharmaceutic Aid (in dialysis solutions),Radioactive Agent",0,0,0,82.03,,,,,,,,,,,,,82.03,,,,82.0031,C2H3NaO2,,,,
CHEMBL1355,O=C([O-])CC(O)(CC(=O)[O-])C(=O)[O-].[Na+].[Na+].[Na+],304390,SODIUM CITRATE,4.0,0,1,MOL,53258.0,Small molecule,1983.0,0,1,0,0,1,0,2,0,0,,1.0,,0,,,Alkalizer (systemic),0,0,0,258.07,,,,,,,,,,,,,258.07,,,,257.9728,C6H5Na3O7,,,,
CHEMBL1360,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC,306485,ATRACURIUM,4.0,1,0,MOL,2914.0,Small molecule,1983.0,0,1,0,0,1,0,0,0,0,1983.0,1.0,-ium,0,-ium (-curium),quaternary ammonium derivatives: neuromuscular blocking agents,Neuromuscular Blocking Agent,0,0,0,929.16,8.07,12.0,0.0,126.44,24.0,N,3.0,,,-0.96,-0.96,NEUTRAL,929.16,4.0,67.0,0.04,928.5074,C53H72N2O12+2,14.0,0.0,3.0,0.36
CHEMBL1572,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,453520,NETILMICIN,4.0,1,0,MOL,,Small molecule,1983.0,0,1,0,0,1,0,1,0,0,1976.0,0.0,-micin,0,-micin,antibiotics (Micromonospora strains),Antibacterial,0,0,0,475.59,-3.20,12.0,8.0,199.73,8.0,N,2.0,12.55,9.80,-3.53,-10.64,BASE,475.59,0.0,33.0,0.18,475.3006,C21H41N5O7,12.0,11.0,2.0,1.98
CHEMBL1595,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,454306,DIHYDROCODEINE,4.0,1,0,MOL,,Small molecule,1983.0,1,0,0,0,1,0,1,0,0,,1.0,,0,,,Analgesic,0,0,0,301.39,1.73,4.0,1.0,41.93,1.0,N,0.0,,9.33,1.55,-0.38,BASE,301.39,1.0,22.0,0.86,301.1678,C18H23NO3,4.0,1.0,0.0,1.97
CHEMBL1790041,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,1153672,RANITIDINE,4.0,1,1,MOL,,Small molecule,1983.0,1,1,0,0,1,0,2,0,0,1979.0,2.0,-tidine,0,-tidine,H2-receptor antagonists (cimetidine type),Antagonist (to histamine-H2 receptors),0,0,0,314.41,1.46,7.0,2.0,83.58,10.0,N,0.0,,7.80,0.99,0.45,NEUTRAL,314.41,1.0,21.0,0.38,314.1413,C13H22N4O3S,7.0,2.0,0.0,-1.29
CHEMBL2062266,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O,1355857,DIHYDROCODEINE BITARTRATE,4.0,1,1,MOL,,Small molecule,1983.0,1,0,0,0,0,0,1,0,0,,1.0,,0,,,Analgesic,0,0,0,301.39,1.73,4.0,1.0,41.93,1.0,N,0.0,,9.33,1.55,-0.38,BASE,451.47,1.0,22.0,0.86,301.1678,C22H29NO9,4.0,1.0,0.0,1.97
CHEMBL2105613,CCCC(CCC)C(=O)O.CCCC(CCC)C(=O)[O-].[Na+],1377883,DIVALPROEX SODIUM,4.0,1,1,MOL,4667.0,Small molecule,1983.0,1,0,0,1,0,0,2,0,0,1983.0,1.0,,0,,,Anticonvulsant,0,0,0,144.21,2.29,1.0,1.0,37.30,5.0,N,0.0,5.14,,2.80,0.56,ACID,310.41,0.0,10.0,0.64,144.1150,C16H31NaO4,2.0,1.0,0.0,0.38
CHEMBL2110372,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1.Cl,1382812,RANITIDINE HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1983.0,1,1,0,0,0,0,2,0,0,,2.0,-tidine,0,-tidine,H2-receptor antagonists (cimetidine type),Antagonist (to histamine-H2 receptors),0,0,0,314.41,1.46,7.0,2.0,83.58,10.0,N,0.0,,7.80,0.99,0.45,NEUTRAL,350.87,1.0,21.0,0.38,314.1413,C13H23ClN4O3S,7.0,2.0,0.0,-1.29
CHEMBL2146124,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CS[C@H]12)c1ccco1.[Na+],1418075,CEFUROXIME SODIUM,4.0,1,1,MOL,3517.0,Small molecule,1983.0,0,1,0,0,1,0,1,0,0,,1.0,cef-,0,cef-,cephalosporins,Antibacterial,0,0,0,424.39,-0.54,9.0,3.0,173.76,7.0,N,0.0,2.96,,-0.90,-4.38,ACID,446.37,1.0,29.0,0.30,424.0689,C16H15N4NaO8S,12.0,4.0,1.0,0.09
CHEMBL240597,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,404691,CHENODIOL,4.0,1,1,MOL,16755.0,Small molecule,1983.0,1,0,0,1,1,0,1,0,0,1978.0,1.0,,0,,,Anticholelithogenic,0,0,1,392.58,4.48,3.0,3.0,77.76,4.0,N,0.0,4.60,,3.71,0.98,ACID,392.58,0.0,28.0,0.66,392.2927,C24H40O4,4.0,3.0,0.0,2.43
CHEMBL3188034,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1.Cl.O,1677325,TRIPROLIDINE HYDROCHLORIDE,4.0,1,1,MOL,32265.0,Small molecule,1983.0,1,0,0,0,0,0,2,0,0,,1.0,,0,,,,0,0,0,278.40,3.92,2.0,0.0,16.13,4.0,N,0.0,,8.64,4.05,2.79,BASE,332.88,2.0,21.0,0.84,278.1783,C19H25ClN2O,2.0,0.0,0.0,-0.82
CHEMBL3989829,CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,2197700,NETILMICIN SULFATE,4.0,1,1,MOL,,Small molecule,1983.0,0,1,0,0,0,0,1,0,0,1976.0,0.0,-micin,0,-micin,antibiotics (Micromonospora strains),,0,0,0,475.59,-3.20,12.0,8.0,199.73,8.0,N,2.0,12.55,9.80,-3.53,-10.64,BASE,1441.57,0.0,33.0,0.18,475.3006,C42H92N10O34S5,12.0,11.0,2.0,1.98
CHEMBL406,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,619,INDAPAMIDE,4.0,1,1,MOL,5893.0,Small molecule,1983.0,1,0,0,0,1,0,0,0,0,1979.0,1.0,-pamide,0,-pamide,diuretics (sulfamoylbenzoic acid derivatives),Antihypertensive; Diuretic,0,0,0,365.84,2.08,4.0,2.0,92.50,3.0,N,0.0,8.85,0.10,2.64,2.63,NEUTRAL,365.84,2.0,24.0,0.87,365.0601,C16H16ClN3O3S,6.0,3.0,0.0,-1.65
CHEMBL44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,68607,ETOPOSIDE,4.0,1,1,MOL,4911.0,Small molecule,1983.0,1,1,0,1,1,0,1,0,0,1978.0,1.0,,0,,,Antineoplastic,0,0,0,588.56,1.34,13.0,3.0,160.83,5.0,N,2.0,9.33,,1.16,1.16,NEUTRAL,588.56,2.0,42.0,0.43,588.1843,C29H32O13,13.0,3.0,2.0,1.89
CHEMBL454,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,2524,BUTALBITAL,4.0,1,1,MOL,102524.0,Small molecule,1983.0,1,0,0,0,1,0,2,0,0,1966.0,1.0,,0,,,Sedative-Hypnotic,0,0,0,224.26,0.96,3.0,2.0,75.27,4.0,N,0.0,7.48,,1.59,1.33,NEUTRAL,224.26,0.0,16.0,0.55,224.1161,C11H16N2O3,5.0,2.0,0.0,0.53
CHEMBL528,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=CCS[C@H]12)c1csc(N)n1,12105,CEFTIZOXIME,4.0,1,0,MOL,553473.0,Small molecule,1983.0,0,1,0,0,1,0,1,0,0,1980.0,0.0,cef-,0,cef-,cephalosporins,Antibacterial,0,0,0,383.41,-0.56,9.0,3.0,147.21,5.0,N,0.0,2.66,3.60,-0.94,-3.61,ACID,383.41,1.0,25.0,0.35,383.0358,C13H13N5O5S2,10.0,4.0,0.0,-0.14
CHEMBL546,C=CCOc1ccccc1OCC(O)CNC(C)C,13756,OXPRENOLOL,4.0,1,0,MOL,,Small molecule,1983.0,1,0,0,0,1,0,0,0,0,1968.0,0.0,-olol,0,-olol,beta-blockers (propranolol type),Vasodilator (coronary),0,0,0,265.35,1.99,4.0,2.0,50.72,9.0,N,0.0,,9.67,2.17,-0.06,BASE,265.35,1.0,19.0,0.67,265.1678,C15H23NO3,4.0,2.0,0.0,-0.33
CHEMBL734,CC(=O)NO,37820,ACETOHYDROXAMIC ACID,4.0,1,1,MOL,27777.0,Small molecule,1983.0,1,0,0,0,1,0,2,0,0,1984.0,1.0,,0,,,Enzyme Inhibitor (urease),0,0,0,75.07,-0.49,2.0,2.0,49.33,0.0,Y,0.0,8.94,,-1.03,-1.05,NEUTRAL,75.07,0.0,5.0,0.30,75.0320,C2H5NO2,3.0,2.0,0.0,0.02
CHEMBL855,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,65539,TRIPROLIDINE,4.0,1,0,MOL,84116.0,Small molecule,1983.0,1,0,0,0,1,0,2,0,0,,1.0,,0,,,Antihistaminic,0,0,0,278.40,3.92,2.0,0.0,16.13,4.0,N,0.0,,8.64,4.05,2.79,BASE,278.40,2.0,21.0,0.84,278.1783,C19H22N2,2.0,0.0,0.0,-0.82
CHEMBL1003,O=C([O-])[C@H]1/C(=C/CO)O[C@@H]2CC(=O)N21.[K+],111491,CLAVULANATE POTASSIUM,4.0,1,1,MOL,85264.0,Small molecule,1984.0,1,1,0,0,1,0,1,0,0,1986.0,1.0,,0,,,Inhibitor (beta-lactamase),0,0,0,199.16,-1.10,4.0,2.0,87.07,2.0,N,0.0,3.32,,-1.52,-4.94,ACID,237.25,0.0,14.0,0.55,199.0481,C8H8KNO5,6.0,2.0,0.0,2.19
CHEMBL1073,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,139286,GLIPIZIDE,4.0,1,1,MOL,5384.0,Small molecule,1984.0,1,0,0,0,1,0,2,0,0,1974.0,1.0,gli-,0,gli-,antidiabetics,Antidiabetic,0,0,0,445.55,2.08,6.0,3.0,130.15,7.0,N,0.0,4.32,0.06,1.43,0.49,ACID,445.55,2.0,31.0,0.60,445.1784,C21H27N5O4S,9.0,3.0,0.0,-1.31
CHEMBL1089221,O=C(O)COc1nn(Cc2ccccc2)c2ccccc12,621308,BENDAZAC,4.0,0,1,MOL,31257.0,Small molecule,1984.0,0,0,0,0,0,0,2,0,0,1969.0,-2.0,-ac,0,-ac,anti-inflammatory agents (acetic acid derivatives),Anti-Inflammatory,1,0,0,282.30,2.55,4.0,1.0,64.35,5.0,N,0.0,3.66,,3.06,-0.26,ACID,282.30,3.0,21.0,0.78,282.1004,C16H14N2O3,5.0,1.0,0.0,-1.13
CHEMBL1200323,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,674274,LABETALOL HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1984.0,1,1,0,0,0,0,0,0,0,1976.0,1.0,-alol,0,-alol,combined alpha and beta blockers,Anti-Adrenergic (beta-receptor); Anti-Adrenergic (alpha-receptor),0,0,0,328.41,2.14,4.0,4.0,95.58,8.0,N,0.0,8.05,9.80,1.89,1.26,BASE,364.87,2.0,24.0,0.60,328.1787,C19H25ClN2O3,5.0,5.0,0.0,-0.21
CHEMBL1200330,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C.Cl,674281,PILOCARPINE HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1984.0,1,0,1,0,0,0,1,0,0,,1.0,-pine,0,-pine,tricyclic compounds,Cholinergic (ophthalmic),0,0,0,208.26,1.16,4.0,0.0,44.12,3.0,N,0.0,,6.37,0.95,0.92,NEUTRAL,244.72,1.0,15.0,0.70,208.1212,C11H17ClN2O2,4.0,0.0,0.0,1.25
CHEMBL1200370,O=C(OOC(=O)c1ccccc1)c1ccccc1,674321,BENZOYL PEROXIDE,4.0,0,1,MOL,82405.0,Small molecule,1984.0,0,0,1,0,1,0,2,0,0,1972.0,1.0,,0,,,Keratolytic,0,0,0,242.23,2.62,4.0,0.0,52.60,2.0,N,0.0,,,3.95,3.95,,242.23,2.0,18.0,0.60,242.0579,C14H10O4,4.0,0.0,0.0,0.05
CHEMBL1200405,CS(=O)(=O)O.Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1,674356,BITOLTEROL MESYLATE,4.0,1,1,MOL,3134.0,Small molecule,1984.0,0,0,1,0,0,0,0,1,0,1975.0,0.0,-terol,0,-terol,bronchodilators (phenethylamine derivatives),Bronchodilator,0,0,0,461.56,5.16,6.0,2.0,84.86,7.0,N,1.0,14.00,9.59,6.30,4.15,BASE,557.67,3.0,34.0,0.37,461.2202,C29H35NO8S,6.0,2.0,1.0,-0.19
CHEMBL1200439,O=C([O-])CNC(=O)c1ccccc1[123I].[Na+],674390,IODOHIPPURATE SODIUM I 123,4.0,0,1,MOL,,Small molecule,1984.0,0,1,0,0,0,0,2,0,0,1978.0,0.0,io-,0,io-,iodine-containing contrast media,Radioactive Agent; Diagnostic Aid (renal function determination),0,0,0,305.07,1.11,2.0,2.0,66.40,3.0,N,0.0,2.65,,1.45,-2.05,ACID,323.05,1.0,14.0,0.82,304.9549,C9H7INNaO3,4.0,2.0,0.0,-1.16
CHEMBL1200629,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1.[Br-],674580,VECURONIUM BROMIDE,4.0,1,1,MOL,9940.0,Small molecule,1984.0,0,1,0,1,1,0,1,0,0,1984.0,1.0,-ium; -onium,0,-ium (-curonium); -onium (-curonium),quaternary ammonium derivatives: neuromuscular blocking agents; quaternary ammonium derivatives: neuromuscular blocking agents,Neuromuscular Blocking Agent,0,0,0,557.84,5.97,5.0,0.0,55.84,4.0,N,2.0,,9.65,0.89,-1.34,BASE,637.74,0.0,40.0,0.32,557.4313,C34H57BrN2O4,6.0,0.0,2.0,1.54
CHEMBL1200773,Cc1cccc(C)c1NC(=O)C(C)N.Cl,674724,TOCAINIDE HYDROCHLORIDE,4.0,1,1,MOL,,Small molecule,1984.0,1,0,0,1,0,0,0,0,0,,0.0,,0,,,Cardiac Depressant (anti-arrhythmic),0,0,0,192.26,1.59,2.0,2.0,55.12,2.0,Y,0.0,13.65,8.23,1.88,1.00,NEUTRAL,228.72,1.0,14.0,0.75,192.1263,C11H17ClN2O,3.0,3.0,0.0,-1.14
CHEMBL1200813,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1.Cl,674764,ACEBUTOLOL HYDROCHLORIDE,4.0,1,1,MOL,2380.0,Small molecule,1984.0,1,0,0,0,0,0,0,0,0,,1.0,-olol,0,-olol,beta-blockers (propranolol type),Anti-Adrenergic (beta-receptor),0,0,0,336.43,2.37,5.0,3.0,87.66,10.0,N,0.0,13.91,9.57,1.53,-0.60,BASE,372.89,1.0,24.0,0.57,336.2049,C18H29ClN2O4,6.0,3.0,0.0,-0.95
CHEMBL1200907,C[C@]12CC[C@H]3[C@@H](CC[C@@]45O[C@@H]4C(O)=C(C#N)C[C@]35C)[C@@H]1CC[C@@H]2O,674858,TRILOSTANE,4.0,1,1,MOL,32260.0,Small molecule,1984.0,1,0,0,0,1,0,1,0,0,1976.0,0.0,,0,,,Adrenocortical Suppressant,0,0,0,329.44,3.47,4.0,2.0,76.78,0.0,N,0.0,5.23,,2.30,0.15,ACID,329.44,0.0,24.0,0.67,329.1991,C20H27NO3,4.0,2.0,0.0,2.00
CHEMBL1201005,O=C([O-])C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12.[Na+].[Na+],674956,CEFONICID SODIUM,4.0,1,1,MOL,3492.0,Small molecule,1984.0,0,1,0,0,1,0,1,0,0,1979.0,0.0,cef-,0,cef-,cephalosporins,Antibacterial,0,0,0,542.58,-0.92,12.0,4.0,204.91,9.0,N,2.0,-1.32,,-2.52,-6.86,ACID,586.54,2.0,35.0,0.17,542.0348,C18H16N6Na2O8S3,14.0,4.0,2.0,-0.90
